Match ID,Team 1,Team 2,Team A,Team B,Map Name,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime
581,G2 Esports,Team Heretics,Team Heretics,G2 Esports,Lotus,9,13,4,5,0,5,8,0,1,G2 Esports,Attack,0
581,G2 Esports,Team Heretics,Team Heretics,G2 Esports,Bind,13,6,9,4,0,3,3,0,2,Team Heretics,Defense,0
581,G2 Esports,Team Heretics,Team Heretics,G2 Esports,Split,13,8,9,4,0,5,3,0,3,Team Heretics,Defense,0
582,LEVIATÁN,T1,T1,LEVIATÁN,Breeze,13,9,4,9,0,3,6,0,1,LEVIATÁN,Defense,0
582,LEVIATÁN,T1,T1,LEVIATÁN,Sunset,13,7,3,10,0,2,5,0,2,T1,Attack,0
583,Dragon Ranger Gaming,FUT Esports,FUT Esports,Dragon Ranger Gaming,Bind,10,13,6,4,0,8,5,0,1,Dragon Ranger Gaming,Defense,0
583,Dragon Ranger Gaming,FUT Esports,FUT Esports,Dragon Ranger Gaming,Ascent,12,14,5,7,0,5,7,2,2,FUT Esports,Defense,1
584,FunPlus Phoenix,Team Heretics,Team Heretics,FunPlus Phoenix,Sunset,4,13,2,2,0,10,3,0,1,FunPlus Phoenix,Defense,0
584,FunPlus Phoenix,Team Heretics,Team Heretics,FunPlus Phoenix,Lotus,13,6,8,5,0,2,4,0,2,Team Heretics,Defense,0
584,FunPlus Phoenix,Team Heretics,Team Heretics,FunPlus Phoenix,Icebox,15,17,10,2,3,10,2,5,3,Team Heretics,Attack,1
585,FUT Esports,LEVIATÁN,LEVIATÁN,FUT Esports,Sunset,13,1,11,2,0,0,1,0,1,FUT Esports,Attack,0
585,FUT Esports,LEVIATÁN,LEVIATÁN,FUT Esports,Lotus,11,13,6,5,0,7,6,0,2,LEVIATÁN,Attack,0
585,FUT Esports,LEVIATÁN,LEVIATÁN,FUT Esports,Bind,13,11,6,7,0,5,6,0,3,LEVIATÁN,Defense,0
586,100 Thieves,FUT Esports,FUT Esports,100 Thieves,Icebox,13,2,2,11,0,1,1,0,1,100 Thieves,Defense,0
586,100 Thieves,FUT Esports,FUT Esports,100 Thieves,Bind,13,5,5,8,0,4,1,0,2,FUT Esports,Attack,0
587,FNATIC,Gen.G,Gen.G,FNATIC,Lotus,13,10,4,9,0,3,7,0,1,FNATIC,Defense,0
587,FNATIC,Gen.G,Gen.G,FNATIC,Bind,10,13,6,4,0,7,6,0,2,Gen.G,Defense,0
587,FNATIC,Gen.G,Gen.G,FNATIC,Breeze,11,13,7,4,0,8,5,0,3,Gen.G,Defense,0
588,Paper Rex,G2 Esports,G2 Esports,Paper Rex,Split,13,7,11,2,0,6,1,0,1,Paper Rex,Attack,0
588,Paper Rex,G2 Esports,G2 Esports,Paper Rex,Lotus,10,13,4,6,0,6,7,0,2,G2 Esports,Attack,0
588,Paper Rex,G2 Esports,G2 Esports,Paper Rex,Bind,5,13,3,2,0,10,3,0,3,G2 Esports,Attack,0
589,EDward Gaming,Team Heretics,Team Heretics,EDward Gaming,Sunset,6,13,4,2,0,5,8,0,1,EDward Gaming,Attack,0
589,EDward Gaming,Team Heretics,Team Heretics,EDward Gaming,Split,3,13,2,1,0,3,10,0,2,Team Heretics,Defense,0
590,FUT Esports,FNATIC,FUT Esports,FNATIC,Split,5,13,5,0,0,6,7,0,1,FNATIC,Defense,0
590,FUT Esports,FNATIC,FUT Esports,FNATIC,Lotus,13,8,9,4,0,5,3,0,2,FUT Esports,Attack,0
590,FUT Esports,FNATIC,FUT Esports,FNATIC,Ascent,13,3,4,9,0,3,0,0,3,FUT Esports,Defense,0
591,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Bind,13,11,6,7,0,5,6,0,1,Paper Rex,Attack,0
591,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Sunset,13,6,5,8,0,4,2,0,2,EDward Gaming,Attack,0
592,100 Thieves,Gen.G,100 Thieves,Gen.G,Icebox,10,13,3,7,0,4,9,0,1,Gen.G,Defense,0
592,100 Thieves,Gen.G,100 Thieves,Gen.G,Ascent,10,13,4,6,0,6,7,0,2,100 Thieves,Defense,0
593,G2 Esports,Team Heretics,Team Heretics,G2 Esports,Icebox,7,13,2,5,0,3,10,0,1,G2 Esports,Attack,0
593,G2 Esports,Team Heretics,Team Heretics,G2 Esports,Ascent,13,11,2,11,0,1,10,0,2,Team Heretics,Defense,0
593,G2 Esports,Team Heretics,Team Heretics,G2 Esports,Lotus,13,4,5,8,0,4,0,0,3,Team Heretics,Attack,0
594,100 Thieves,Paper Rex,100 Thieves,Paper Rex,Breeze,13,5,8,5,0,1,4,0,1,Paper Rex,Defense,0
594,100 Thieves,Paper Rex,100 Thieves,Paper Rex,Sunset,10,13,6,4,0,8,5,0,2,100 Thieves,Defense,0
594,100 Thieves,Paper Rex,100 Thieves,Paper Rex,Icebox,14,12,5,7,2,5,7,0,3,100 Thieves,Defense,1
595,Team Heretics,FUT Esports,FUT Esports,Team Heretics,Bind,13,7,7,6,0,6,1,0,1,Team Heretics,Defense,0
595,Team Heretics,FUT Esports,FUT Esports,Team Heretics,Sunset,13,4,4,9,0,3,1,0,2,FUT Esports,Attack,0
596,G2 Esports,Gen.G,G2 Esports,Gen.G,Lotus,8,13,5,3,0,6,7,0,1,Gen.G,Defense,0
596,G2 Esports,Gen.G,G2 Esports,Gen.G,Ascent,10,13,6,4,0,8,5,0,2,G2 Esports,Defense,0
597,100 Thieves,Team Heretics,100 Thieves,Team Heretics,Bind,13,15,8,4,1,8,4,3,1,Team Heretics,Attack,1
597,100 Thieves,Team Heretics,100 Thieves,Team Heretics,Sunset,1,13,1,0,0,2,11,0,2,100 Thieves,Attack,0
598,G2 Esports,Team Heretics,G2 Esports,Team Heretics,Bind,2,13,0,2,0,10,3,0,1,Team Heretics,Attack,0
598,G2 Esports,Team Heretics,G2 Esports,Team Heretics,Icebox,6,13,4,2,0,5,8,0,2,G2 Esports,Attack,0
598,G2 Esports,Team Heretics,G2 Esports,Team Heretics,Lotus,8,13,5,3,0,9,4,0,3,Team Heretics,Attack,0
599,Gen.G,Team Heretics,Gen.G,Team Heretics,Breeze,13,6,3,10,0,2,4,0,1,Team Heretics,Attack,0
599,Gen.G,Team Heretics,Gen.G,Team Heretics,Icebox,9,13,2,7,0,5,8,0,2,Gen.G,Defense,0
599,Gen.G,Team Heretics,Gen.G,Team Heretics,Ascent,9,13,6,3,0,7,6,0,3,Team Heretics,Defense,0
599,Gen.G,Team Heretics,Gen.G,Team Heretics,Lotus,13,4,4,9,0,3,1,0,4,Gen.G,Defense,0
599,Gen.G,Team Heretics,Gen.G,Team Heretics,Split,13,3,9,4,0,0,3,0,5,Team Heretics,Defense,0
600,ZETA DIVISION,DRX,DRX,ZETA DIVISION,Icebox,0,13,0,0,0,12,1,0,1,ZETA DIVISION,Defense,0
600,ZETA DIVISION,DRX,DRX,ZETA DIVISION,Sunset,13,11,5,8,0,4,7,0,2,DRX,Attack,0
600,ZETA DIVISION,DRX,DRX,ZETA DIVISION,Breeze,4,13,2,2,0,10,3,0,3,DRX,Attack,0
601,Team Secret,BLEED,BLEED,Team Secret,Ascent,10,13,0,10,0,2,11,0,1,Team Secret,Defense,0
601,Team Secret,BLEED,BLEED,Team Secret,Sunset,13,8,8,5,0,7,1,0,2,BLEED,Attack,0
601,Team Secret,BLEED,BLEED,Team Secret,Split,13,8,5,8,0,4,4,0,3,BLEED,Attack,0
602,T1,Gen.G,T1,Gen.G,Split,13,15,7,5,1,7,5,3,1,Gen.G,Defense,1
602,T1,Gen.G,T1,Gen.G,Lotus,13,5,4,9,0,3,2,0,2,T1,Defense,0
602,T1,Gen.G,T1,Gen.G,Sunset,9,13,4,5,0,7,6,0,3,T1,Defense,0
603,Paper Rex,TALON,TALON,Paper Rex,Icebox,13,4,9,4,0,1,3,0,1,Paper Rex,Attack,0
603,Paper Rex,TALON,TALON,Paper Rex,Sunset,13,7,9,4,0,4,3,0,2,TALON,Defense,0
604,Rex Regum Qeon,DetonatioN FocusMe,Rex Regum Qeon,DetonatioN FocusMe,Icebox,15,13,8,4,3,8,4,1,1,DetonatioN FocusMe,Attack,1
604,Rex Regum Qeon,DetonatioN FocusMe,Rex Regum Qeon,DetonatioN FocusMe,Ascent,13,9,6,7,0,3,6,0,2,Rex Regum Qeon,Attack,0
605,Team Secret,Global Esports,Team Secret,Global Esports,Sunset,13,8,2,11,0,1,7,0,1,Global Esports,Attack,0
605,Team Secret,Global Esports,Team Secret,Global Esports,Ascent,13,10,8,5,0,7,3,0,2,Team Secret,Defense,0
606,TALON,Rex Regum Qeon,TALON,Rex Regum Qeon,Lotus,15,13,6,6,3,6,6,1,1,Rex Regum Qeon,Attack,1
606,TALON,Rex Regum Qeon,TALON,Rex Regum Qeon,Ascent,10,13,5,5,0,7,6,0,2,TALON,Defense,0
606,TALON,Rex Regum Qeon,TALON,Rex Regum Qeon,Icebox,13,10,10,3,0,8,2,0,3,TALON,Attack,0
607,Paper Rex,DRX,Paper Rex,DRX,Split,13,4,9,4,0,1,3,0,1,DRX,Defense,0
607,Paper Rex,DRX,Paper Rex,DRX,Haven,8,13,7,1,0,8,5,0,2,Paper Rex,Attack,0
607,Paper Rex,DRX,Paper Rex,DRX,Icebox,13,5,10,3,0,3,2,0,3,Paper Rex,Attack,0
608,Global Esports,BLEED,Global Esports,BLEED,Lotus,13,6,9,4,0,3,3,0,1,BLEED,Defense,0
608,Global Esports,BLEED,Global Esports,BLEED,Sunset,13,6,6,7,0,5,1,0,2,Global Esports,Defense,0
609,DetonatioN FocusMe,ZETA DIVISION,DetonatioN FocusMe,ZETA DIVISION,Haven,7,13,3,4,0,8,5,0,1,ZETA DIVISION,Attack,0
609,DetonatioN FocusMe,ZETA DIVISION,DetonatioN FocusMe,ZETA DIVISION,Sunset,13,9,7,6,0,4,5,0,2,DetonatioN FocusMe,Attack,0
609,DetonatioN FocusMe,ZETA DIVISION,DetonatioN FocusMe,ZETA DIVISION,Ascent,13,10,7,6,0,6,4,0,3,DetonatioN FocusMe,Defense,0
610,DRX,Rex Regum Qeon,DRX,Rex Regum Qeon,Split,12,14,3,9,0,3,9,2,1,Rex Regum Qeon,Attack,1
610,DRX,Rex Regum Qeon,DRX,Rex Regum Qeon,Sunset,12,14,4,8,0,4,8,2,2,DRX,Attack,1
611,Team Secret,T1,Team Secret,T1,Haven,10,13,4,6,0,6,7,0,1,T1,Attack,0
611,Team Secret,T1,Team Secret,T1,Split,13,6,7,6,0,1,5,0,2,Team Secret,Attack,0
611,Team Secret,T1,Team Secret,T1,Icebox,14,12,8,4,2,8,4,0,3,Team Secret,Attack,1
612,TALON,DetonatioN FocusMe,TALON,DetonatioN FocusMe,Lotus,13,7,7,6,0,2,5,0,1,DetonatioN FocusMe,Defense,0
612,TALON,DetonatioN FocusMe,TALON,DetonatioN FocusMe,Sunset,13,10,6,7,0,4,6,0,2,TALON,Attack,0
613,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Split,8,13,6,2,0,7,6,0,1,ZETA DIVISION,Attack,0
613,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Sunset,10,13,7,3,0,9,4,0,2,Rex Regum Qeon,Attack,0
614,Global Esports,T1,Global Esports,T1,Icebox,13,10,6,7,0,5,5,0,1,T1,Attack,0
614,Global Esports,T1,Global Esports,T1,Lotus,8,13,4,4,0,5,8,0,2,Global Esports,Attack,0
614,Global Esports,T1,Global Esports,T1,Ascent,8,13,6,2,0,7,6,0,3,Global Esports,Attack,0
615,BLEED,Gen.G,BLEED,Gen.G,Ascent,6,13,6,0,0,7,6,0,1,Gen.G,Defense,0
615,BLEED,Gen.G,BLEED,Gen.G,Sunset,13,10,8,5,0,7,3,0,2,BLEED,Defense,0
615,BLEED,Gen.G,BLEED,Gen.G,Icebox,11,13,7,4,0,8,5,0,3,BLEED,Defense,0
616,Paper Rex,DetonatioN FocusMe,DetonatioN FocusMe,Paper Rex,Icebox,13,4,10,3,0,2,2,0,1,Paper Rex,Attack,0
616,Paper Rex,DetonatioN FocusMe,DetonatioN FocusMe,Paper Rex,Sunset,13,8,5,8,0,4,4,0,2,DetonatioN FocusMe,Attack,0
617,DRX,TALON,DRX,TALON,Ascent,11,13,8,3,0,9,4,0,1,TALON,Attack,0
617,DRX,TALON,DRX,TALON,Haven,13,10,7,6,0,5,5,0,2,DRX,Attack,0
617,DRX,TALON,DRX,TALON,Icebox,13,5,12,1,0,5,0,0,3,DRX,Attack,0
618,Paper Rex,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Lotus,13,7,5,8,0,4,3,0,1,Rex Regum Qeon,Attack,0
618,Paper Rex,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Ascent,7,13,5,2,0,6,7,0,2,Paper Rex,Attack,0
618,Paper Rex,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Sunset,13,10,7,6,0,5,5,0,3,Paper Rex,Attack,0
619,Gen.G,Global Esports,Global Esports,Gen.G,Lotus,13,1,2,11,0,1,0,0,1,Gen.G,Defense,0
619,Gen.G,Global Esports,Global Esports,Gen.G,Ascent,13,6,6,7,0,5,1,0,2,Global Esports,Attack,0
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,Icebox,13,7,6,7,0,5,2,0,1,DetonatioN FocusMe,Attack,0
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,Ascent,6,13,5,1,0,6,7,0,2,DRX,Attack,0
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,Haven,13,2,10,3,0,0,2,0,3,DRX,Attack,0
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,Ascent,13,6,4,9,0,3,3,0,1,TALON,Attack,0
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,Lotus,8,13,2,6,0,6,7,0,2,ZETA DIVISION,Defense,0
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,Haven,13,8,7,6,0,3,5,0,3,ZETA DIVISION,Attack,0
622,Gen.G,Team Secret,Team Secret,Gen.G,Sunset,6,13,4,2,0,10,3,0,1,Gen.G,Defense,0
622,Gen.G,Team Secret,Team Secret,Gen.G,Lotus,13,7,6,7,0,5,2,0,2,Team Secret,Attack,0
622,Gen.G,Team Secret,Team Secret,Gen.G,Split,12,14,3,9,0,3,9,2,3,Team Secret,Attack,1
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,Ascent,9,13,7,2,0,8,5,0,1,Paper Rex,Attack,0
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,Lotus,13,8,11,2,0,7,1,0,2,ZETA DIVISION,Defense,0
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,Sunset,13,4,5,8,0,4,0,0,3,ZETA DIVISION,Attack,0
624,T1,BLEED,BLEED,T1,Bind,13,11,3,10,0,2,9,0,1,T1,Attack,0
624,T1,BLEED,BLEED,T1,Lotus,9,13,3,6,0,6,7,0,2,BLEED,Attack,0
624,T1,BLEED,BLEED,T1,Ascent,13,8,7,6,0,3,5,0,3,BLEED,Defense,0
625,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Haven,13,8,6,7,0,5,3,0,1,Gen.G,Defense,0
625,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Bind,13,11,7,6,0,6,5,0,2,Rex Regum Qeon,Attack,0
626,Team Secret,TALON,TALON,Team Secret,Lotus,11,13,5,6,0,6,7,0,1,Team Secret,Attack,0
626,Team Secret,TALON,TALON,Team Secret,Abyss,11,13,5,6,0,6,7,0,2,TALON,Attack,0
627,Paper Rex,Gen.G,Gen.G,Paper Rex,Ascent,10,13,3,7,0,4,9,0,1,Paper Rex,Attack,0
627,Paper Rex,Gen.G,Gen.G,Paper Rex,Icebox,5,13,4,1,0,5,8,0,2,Gen.G,Defense,0
628,DRX,TALON,TALON,DRX,Ascent,13,8,7,6,0,3,5,0,1,DRX,Attack,0
628,DRX,TALON,TALON,DRX,Abyss,13,4,5,8,0,4,0,0,2,TALON,Attack,0
629,Gen.G,DRX,Gen.G,DRX,Haven,13,9,4,9,0,3,6,0,1,DRX,Attack,0
629,Gen.G,DRX,Gen.G,DRX,Sunset,10,13,4,6,0,6,7,0,2,Gen.G,Defense,0
629,Gen.G,DRX,Gen.G,DRX,Bind,13,6,6,7,0,5,1,0,3,Gen.G,Defense,0
630,Paper Rex,TALON,TALON,Paper Rex,Ascent,13,3,3,10,0,2,1,0,1,Paper Rex,Defense,0
630,Paper Rex,TALON,TALON,Paper Rex,Sunset,13,3,9,4,0,0,3,0,2,TALON,Defense,0
631,DRX,Paper Rex,DRX,Paper Rex,Abyss,7,13,1,6,0,6,7,0,1,Paper Rex,Attack,0
631,DRX,Paper Rex,DRX,Paper Rex,Lotus,10,13,5,5,0,6,7,0,2,DRX,Attack,0
631,DRX,Paper Rex,DRX,Paper Rex,Bind,13,10,5,8,0,4,6,0,3,Paper Rex,Attack,0
631,DRX,Paper Rex,DRX,Paper Rex,Icebox,13,10,6,7,0,4,6,0,4,DRX,Attack,0
631,DRX,Paper Rex,DRX,Paper Rex,Ascent,13,7,7,6,0,2,5,0,5,Paper Rex,Defense,0
632,Gen.G,DRX,Gen.G,DRX,Haven,6,13,4,2,0,10,3,0,1,DRX,Attack,0
632,Gen.G,DRX,Gen.G,DRX,Bind,18,16,5,7,6,5,7,4,2,Gen.G,Defense,1
632,Gen.G,DRX,Gen.G,DRX,Lotus,14,12,7,5,2,7,5,0,3,DRX,Attack,1
632,Gen.G,DRX,Gen.G,DRX,Icebox,13,6,6,7,0,5,1,0,4,Gen.G,Defense,0
633,Titan Esports Club,JDG Esports,JDG Esports,Titan Esports Club,Icebox,12,14,4,8,0,4,8,2,1,Titan Esports Club,Attack,1
633,Titan Esports Club,JDG Esports,JDG Esports,Titan Esports Club,Lotus,11,13,8,3,0,9,4,0,2,JDG Esports,Attack,0
634,All Gamers,TYLOO,All Gamers,TYLOO,Sunset,13,10,7,6,0,5,5,0,1,TYLOO,Defense,0
634,All Gamers,TYLOO,All Gamers,TYLOO,Icebox,13,4,8,5,0,0,4,0,2,All Gamers,Attack,0
635,Bilibili Gaming,Wolves Esports,Wolves Esports,Bilibili Gaming,Sunset,13,5,4,9,0,3,2,0,1,Bilibili Gaming,Defense,0
635,Bilibili Gaming,Wolves Esports,Wolves Esports,Bilibili Gaming,Bind,13,7,4,9,0,3,4,0,2,Wolves Esports,Attack,0
636,Dragon Ranger Gaming,Nova Esports,Dragon Ranger Gaming,Nova Esports,Ascent,13,7,6,7,0,1,6,0,1,Nova Esports,Defense,0
636,Dragon Ranger Gaming,Nova Esports,Dragon Ranger Gaming,Nova Esports,Lotus,12,14,8,4,0,8,4,2,2,Dragon Ranger Gaming,Attack,1
636,Dragon Ranger Gaming,Nova Esports,Dragon Ranger Gaming,Nova Esports,Sunset,5,13,2,3,0,9,4,0,3,Dragon Ranger Gaming,Defense,0
637,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Haven,13,5,10,3,0,3,2,0,1,FunPlus Phoenix,Attack,0
637,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Lotus,13,15,3,9,1,3,9,3,2,Trace Esports,Attack,1
637,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Sunset,6,13,1,5,0,7,6,0,3,Trace Esports,Attack,0
638,Titan Esports Club,All Gamers,All Gamers,Titan Esports Club,Sunset,10,13,8,2,0,9,4,0,1,Titan Esports Club,Attack,0
638,Titan Esports Club,All Gamers,All Gamers,Titan Esports Club,Icebox,6,13,3,3,0,9,4,0,2,All Gamers,Attack,0
639,EDward Gaming,Wolves Esports,Wolves Esports,EDward Gaming,Split,13,7,4,9,0,3,4,0,1,EDward Gaming,Defense,0
639,EDward Gaming,Wolves Esports,Wolves Esports,EDward Gaming,Bind,12,14,5,7,0,5,7,2,2,Wolves Esports,Attack,1
639,EDward Gaming,Wolves Esports,Wolves Esports,EDward Gaming,Icebox,7,13,5,2,0,6,7,0,3,Wolves Esports,Defense,0
640,TYLOO,Trace Esports,TYLOO,Trace Esports,Split,11,13,7,4,0,8,5,0,1,Trace Esports,Defense,0
640,TYLOO,Trace Esports,TYLOO,Trace Esports,Sunset,13,7,7,6,0,2,5,0,2,TYLOO,Attack,0
640,TYLOO,Trace Esports,TYLOO,Trace Esports,Haven,4,13,4,0,0,5,8,0,3,TYLOO,Attack,0
641,Nova Esports,Bilibili Gaming,Bilibili Gaming,Nova Esports,Split,16,14,4,8,4,4,8,2,1,Nova Esports,Defense,1
641,Nova Esports,Bilibili Gaming,Bilibili Gaming,Nova Esports,Bind,9,13,4,5,0,5,8,0,2,Bilibili Gaming,Defense,0
641,Nova Esports,Bilibili Gaming,Bilibili Gaming,Nova Esports,Ascent,6,13,3,3,0,4,9,0,3,Bilibili Gaming,Defense,0
642,JDG Esports,FunPlus Phoenix,JDG Esports,FunPlus Phoenix,Sunset,8,13,4,4,0,8,5,0,1,FunPlus Phoenix,Attack,0
642,JDG Esports,FunPlus Phoenix,JDG Esports,FunPlus Phoenix,Haven,12,14,5,7,0,5,7,2,2,JDG Esports,Defense,1
643,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Lotus,11,13,4,7,0,5,8,0,1,Dragon Ranger Gaming,Attack,0
643,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Haven,5,13,3,2,0,4,9,0,2,EDward Gaming,Attack,0
644,Nova Esports,Wolves Esports,Wolves Esports,Nova Esports,Icebox,14,12,10,2,2,10,2,0,1,Nova Esports,Defense,1
644,Nova Esports,Wolves Esports,Wolves Esports,Nova Esports,Sunset,15,13,4,8,3,4,8,1,2,Wolves Esports,Attack,1
645,JDG Esports,Trace Esports,JDG Esports,Trace Esports,Bind,13,2,3,10,0,2,0,0,1,Trace Esports,Attack,0
645,JDG Esports,Trace Esports,JDG Esports,Trace Esports,Sunset,8,13,5,3,0,9,4,0,2,JDG Esports,Defense,0
645,JDG Esports,Trace Esports,JDG Esports,Trace Esports,Haven,13,6,6,7,0,5,1,0,3,JDG Esports,Defense,0
646,Titan Esports Club,TYLOO,Titan Esports Club,TYLOO,Bind,11,13,2,9,0,3,10,0,1,TYLOO,Attack,0
646,Titan Esports Club,TYLOO,Titan Esports Club,TYLOO,Ascent,13,9,6,7,0,3,6,0,2,Titan Esports Club,Attack,0
646,Titan Esports Club,TYLOO,Titan Esports Club,TYLOO,Icebox,9,13,6,3,0,7,6,0,3,Titan Esports Club,Attack,0
647,All Gamers,FunPlus Phoenix,All Gamers,FunPlus Phoenix,Sunset,11,13,5,6,0,6,7,0,1,FunPlus Phoenix,Attack,0
647,All Gamers,FunPlus Phoenix,All Gamers,FunPlus Phoenix,Haven,13,8,6,7,0,2,6,0,2,All Gamers,Attack,0
647,All Gamers,FunPlus Phoenix,All Gamers,FunPlus Phoenix,Ascent,7,13,2,5,0,7,6,0,3,All Gamers,Defense,0
648,Bilibili Gaming,Dragon Ranger Gaming,Bilibili Gaming,Dragon Ranger Gaming,Lotus,13,11,7,6,0,6,5,0,1,Dragon Ranger Gaming,Attack,0
648,Bilibili Gaming,Dragon Ranger Gaming,Bilibili Gaming,Dragon Ranger Gaming,Ascent,13,11,5,8,0,4,7,0,2,Bilibili Gaming,Defense,0
649,EDward Gaming,Nova Esports,Nova Esports,EDward Gaming,Lotus,13,9,6,7,0,5,4,0,1,EDward Gaming,Defense,0
649,EDward Gaming,Nova Esports,Nova Esports,EDward Gaming,Bind,13,6,8,5,0,2,4,0,2,Nova Esports,Defense,0
650,All Gamers,Trace Esports,All Gamers,Trace Esports,Haven,6,13,4,2,0,10,3,0,1,Trace Esports,Attack,0
650,All Gamers,Trace Esports,All Gamers,Trace Esports,Sunset,4,13,3,1,0,4,9,0,2,All Gamers,Attack,0
651,Titan Esports Club,FunPlus Phoenix,FunPlus Phoenix,Titan Esports Club,Lotus,13,9,6,7,0,3,6,0,1,Titan Esports Club,Attack,0
651,Titan Esports Club,FunPlus Phoenix,FunPlus Phoenix,Titan Esports Club,Sunset,13,6,5,8,0,4,2,0,2,FunPlus Phoenix,Attack,0
652,TYLOO,JDG Esports,JDG Esports,TYLOO,Haven,1,13,1,0,0,2,11,0,1,TYLOO,Attack,0
652,TYLOO,JDG Esports,JDG Esports,TYLOO,Icebox,9,13,7,2,0,8,5,0,2,JDG Esports,Defense,0
653,Dragon Ranger Gaming,Wolves Esports,Wolves Esports,Dragon Ranger Gaming,Icebox,7,13,2,5,0,7,6,0,1,Dragon Ranger Gaming,Defense,0
653,Dragon Ranger Gaming,Wolves Esports,Wolves Esports,Dragon Ranger Gaming,Ascent,6,13,4,2,0,5,8,0,2,Wolves Esports,Defense,0
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,Lotus,13,11,6,7,0,5,6,0,1,Titan Esports Club,Attack,0
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,Bind,8,13,4,4,0,8,5,0,2,Trace Esports,Defense,0
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,Haven,13,10,7,6,0,5,5,0,3,Trace Esports,Attack,0
655,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Icebox,13,11,7,6,0,6,5,0,1,EDward Gaming,Attack,0
655,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Haven,13,8,5,8,0,4,4,0,2,Bilibili Gaming,Attack,0
656,JDG Esports,All Gamers,JDG Esports,All Gamers,Haven,13,8,7,6,0,3,5,0,1,All Gamers,Defense,0
656,JDG Esports,All Gamers,JDG Esports,All Gamers,Icebox,13,3,3,10,0,2,1,0,2,JDG Esports,Defense,0
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,Icebox,5,13,1,4,0,8,5,0,1,FunPlus Phoenix,Attack,0
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,Haven,14,12,6,6,2,6,6,0,2,TYLOO,Defense,1
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,Ascent,13,4,4,9,0,3,1,0,3,TYLOO,Defense,0
658,Trace Esports,All Gamers,All Gamers,Trace Esports,Lotus,13,7,9,4,0,4,3,0,1,Trace Esports,Attack,0
658,Trace Esports,All Gamers,All Gamers,Trace Esports,Sunset,13,10,8,5,0,7,3,0,2,All Gamers,Attack,0
659,JDG Esports,Bilibili Gaming,Bilibili Gaming,JDG Esports,Sunset,9,13,4,5,0,7,6,0,1,JDG Esports,Defense,0
659,JDG Esports,Bilibili Gaming,Bilibili Gaming,JDG Esports,Icebox,7,13,2,5,0,7,6,0,2,Bilibili Gaming,Attack,0
660,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Ascent,3,13,3,0,0,4,9,0,1,FunPlus Phoenix,Attack,0
660,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Haven,11,13,8,3,0,9,4,0,2,Trace Esports,Attack,0
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Sunset,13,5,7,6,0,0,5,0,1,EDward Gaming,Attack,0
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Bind,7,13,4,3,0,5,8,0,2,Bilibili Gaming,Defense,0
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Lotus,13,10,9,4,0,7,3,0,3,Bilibili Gaming,Defense,0
