Overtime,Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Map Name,Team 1,Team 2,pick_team_1,pick_team_2,remaining_map,Recent Form Difference,Win Rate Difference,Team 1 Attack Win Rate,Team 1 Defense Win Rate,Team 2 Attack Win Rate,Team 2 Defense Win Rate,Attack Rounds Played Difference,Defense Rounds Played Difference
0,-8,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,Abyss,Trace Esports,EDward Gaming,0,1,0,-0.2857142857142856,-0.0023263542705218576,0.5,0.5,0.5,0.5,0,0
0,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,Ascent,FunPlus Phoenix,Bilibili Gaming,0,1,0,-3.428571428571428,0.01605709188224802,0.5,0.550561797752809,0.4418604651162791,0.6744186046511628,49,46
1,-2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,Icebox,FunPlus Phoenix,Bilibili Gaming,1,0,0,-3.428571428571428,0.01605709188224802,0.693069306930693,0.4,0.5,0.47126436781609193,27,3
0,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,Lotus,FunPlus Phoenix,Bilibili Gaming,0,0,1,-3.428571428571428,0.01605709188224802,0.6397058823529411,0.5255474452554745,0.5802469135802469,0.4945054945054945,55,46
0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Lotus,Trace Esports,FunPlus Phoenix,0,1,0,0.8333333333333333,0.036518563603164966,0.5480769230769231,0.5740740740740741,0.6394557823129252,0.5234899328859061,-43,-41
0,5,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Ascent,Trace Esports,FunPlus Phoenix,1,0,0,0.8333333333333333,0.036518563603164966,0.6551724137931034,0.6875,0.5208333333333334,0.5742574257425742,-67,-53
0,-5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Abyss,Trace Esports,FunPlus Phoenix,0,1,0,0.8333333333333333,0.036518563603164966,0.4166666666666667,0.0,0.5,0.5,12,6
0,-4,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Bind,Trace Esports,FunPlus Phoenix,1,0,0,0.8333333333333333,0.036518563603164966,0.4642857142857143,0.3902439024390244,0.5957446808510638,0.391304347826087,37,36
0,-5,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Haven,Trace Esports,FunPlus Phoenix,0,0,1,0.8333333333333333,0.036518563603164966,0.6610169491525424,0.39344262295081966,0.543859649122807,0.46296296296296297,2,7
0,4,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,Sunset,EDward Gaming,FunPlus Phoenix,1,0,0,3.8285714285714287,0.07071201370198188,0.5934959349593496,0.4431818181818182,0.5258620689655172,0.42857142857142855,7,-17
0,-5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,Abyss,EDward Gaming,FunPlus Phoenix,0,1,0,3.8285714285714287,0.07071201370198188,1.0,0.5833333333333334,0.6666666666666666,0.5833333333333334,-3,0
0,6,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,Haven,EDward Gaming,FunPlus Phoenix,1,0,0,3.8285714285714287,0.07071201370198188,0.38095238095238093,0.5555555555555556,0.5757575757575758,0.4696969696969697,-45,-48
0,-4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,Icebox,EDward Gaming,FunPlus Phoenix,0,1,0,3.8285714285714287,0.07071201370198188,0.5555555555555556,0.38823529411764707,0.6814159292035398,0.4019607843137255,-32,-17
0,5,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,Bind,EDward Gaming,FunPlus Phoenix,0,0,1,3.8285714285714287,0.07071201370198188,0.5035971223021583,0.5819672131147541,0.6140350877192983,0.41379310344827586,82,64
0,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,Split,FUT Esports,KOI,0,1,0,-3.607142857142857,0.20728008088978772,0.5555555555555556,0.55,0.6341463414634146,0.4888888888888889,22,15
0,-6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,Lotus,FUT Esports,KOI,1,0,0,-3.607142857142857,0.20728008088978772,0.59375,0.4157303370786517,0.5,0.5,96,89
0,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,Sunset,FUT Esports,KOI,0,0,1,-3.607142857142857,0.20728008088978772,0.45454545454545453,0.5254237288135594,0.4523809523809524,0.34146341463414637,35,18
0,-4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Ascent,BBL Esports,FNATIC,1,0,0,-2.3766233766233764,-0.13611111111111113,0.41379310344827586,0.2903225806451613,0.4358974358974359,0.5,-10,-9
0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Bind,BBL Esports,FNATIC,0,1,0,-2.3766233766233764,-0.13611111111111113,0.38235294117647056,0.43478260869565216,0.6233766233766234,0.42028985507246375,-43,-23
0,-2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Lotus,BBL Esports,FNATIC,0,0,1,-2.3766233766233764,-0.13611111111111113,0.5,0.5,0.55,0.5294117647058824,-100,-119
0,10,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,Sunset,Team Heretics,Natus Vincere,1,0,0,2.15,0.07540760869565222,0.5950413223140496,0.6766917293233082,0.4166666666666667,0.6206896551724138,85,104
0,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,Bind,Team Heretics,Natus Vincere,0,1,0,2.15,0.07540760869565222,0.6559139784946236,0.45918367346938777,0.5,0.5348837209302325,57,55
0,-12,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,Split,GIANTX,Gentle Mates,0,1,0,2.333333333333333,0.03508771929824561,0.4375,0.3225806451612903,0.25,0.42857142857142855,20,24
0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,Sunset,GIANTX,Gentle Mates,1,0,0,2.333333333333333,0.03508771929824561,0.3877551020408163,0.4915254237288136,0.5151515151515151,0.4583333333333333,16,11
0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,Breeze,GIANTX,Gentle Mates,0,0,1,2.333333333333333,0.03508771929824561,0.46153846153846156,0.41379310344827586,0.5416666666666666,0.5,2,17
0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,Lotus,Team Vitality,Team Liquid,0,1,0,-1.2857142857142856,0.023148148148148084,0.5918367346938775,0.4,0.44680851063829785,0.6285714285714286,2,25
1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,Icebox,Team Vitality,Team Liquid,1,0,0,-1.2857142857142856,0.023148148148148084,0.4782608695652174,0.3939393939393939,0.5915492957746479,0.5178571428571429,-25,-23
0,-7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,Lotus,BBL Esports,Karmine Corp,0,1,0,-1.0,-0.1746031746031747,0.25,0.6666666666666666,0.6310679611650486,0.46601941747572817,-91,-91
0,-8,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,Sunset,BBL Esports,Karmine Corp,1,0,0,-1.0,-0.1746031746031747,0.5,0.5416666666666666,0.4606741573033708,0.6060606060606061,-45,-51
0,-2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Ascent,Natus Vincere,FUT Esports,1,0,0,-2.1607142857142856,-0.0017391304347825765,0.7441860465116279,0.5555555555555556,0.6071428571428571,0.65625,15,4
0,-8,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Lotus,Natus Vincere,FUT Esports,0,1,0,-2.1607142857142856,-0.0017391304347825765,0.5555555555555556,0.5,0.5865384615384616,0.39603960396039606,-68,-73
0,8,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,Sunset,KOI,GIANTX,0,1,0,1.4722222222222223,-0.1013986013986014,0.46938775510204084,0.3018867924528302,0.4098360655737705,0.5070422535211268,-12,-18
1,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,Icebox,KOI,GIANTX,1,0,0,1.4722222222222223,-0.1013986013986014,0.5,0.4406779661016949,0.55,0.42857142857142855,38,38
0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,Sunset,Team Heretics,FUT Esports,1,0,0,2.0142857142857142,0.10984848484848486,0.592,0.696551724137931,0.5056179775280899,0.5151515151515151,36,79
0,7,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,Split,Team Heretics,FUT Esports,0,1,0,2.0142857142857142,0.10984848484848486,0.3974358974358974,0.4824561403508772,0.5633802816901409,0.5694444444444444,7,42
0,7,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Haven,FNATIC,Team Vitality,1,0,0,-1.1805555555555556,0.017642341619887647,0.5,0.5,0.5,0.5,0,0
0,-7,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Icebox,FNATIC,Team Vitality,0,1,0,-1.1805555555555556,0.017642341619887647,0.5365853658536586,0.43902439024390244,0.5517241379310345,0.3333333333333333,-17,-4
0,6,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Lotus,FNATIC,Team Vitality,0,0,1,-1.1805555555555556,0.017642341619887647,0.5267857142857143,0.549618320610687,0.6065573770491803,0.4084507042253521,51,60
0,7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,Lotus,BBL Esports,Team Liquid,0,1,0,-5.285714285714286,-0.0752508361204014,0.15789473684210525,0.5833333333333334,0.46551724137931033,0.5531914893617021,-39,-23
0,8,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,Ascent,BBL Esports,Team Liquid,1,0,0,-5.285714285714286,-0.0752508361204014,0.43902439024390244,0.2926829268292683,0.38095238095238093,0.5909090909090909,-1,-3
0,-4,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,Lotus,Natus Vincere,GIANTX,0,1,0,-4.380952380952381,0.1064814814814814,0.5208333333333334,0.4117647058823529,0.4722222222222222,0.3793103448275862,12,5
0,-5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,Ascent,Natus Vincere,GIANTX,1,0,0,-4.380952380952381,0.1064814814814814,0.7090909090909091,0.5,0.25,0.6666666666666666,43,36
0,-2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,Sunset,KOI,Gentle Mates,1,0,0,1.1785714285714286,0.02380952380952378,0.4918032786885246,0.3728813559322034,0.4888888888888889,0.4666666666666667,16,-1
0,-2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,Split,KOI,Gentle Mates,0,1,0,1.1785714285714286,0.02380952380952378,0.5660377358490566,0.4716981132075472,0.5833333333333334,0.5555555555555556,29,44
0,10,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Haven,FNATIC,Karmine Corp,1,0,0,1.0,-0.030989824236817842,0.75,0.5714285714285714,0.5,0.5,12,7
0,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Lotus,FNATIC,Karmine Corp,0,1,0,1.0,-0.030989824236817842,0.5403225806451613,0.5539568345323741,0.6173913043478261,0.5,9,29
0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,Bind,Team Heretics,GIANTX,1,0,0,2.396825396825397,0.23868778280542985,0.6666666666666666,0.47115384615384615,0.3888888888888889,0.5789473684210527,87,85
1,-2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,Split,Team Heretics,GIANTX,0,1,0,2.396825396825397,0.23868778280542985,0.4117647058823529,0.5079365079365079,0.4117647058823529,0.2558139534883721,51,83
0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,Haven,Team Heretics,GIANTX,0,0,1,2.396825396825397,0.23868778280542985,0.5,0.5,0.5,0.5,0,0
0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,Sunset,FUT Esports,Gentle Mates,1,0,0,2.142857142857143,0.12,0.504950495049505,0.4935064935064935,0.5263157894736842,0.4583333333333333,44,5
0,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,Split,FUT Esports,Gentle Mates,0,1,0,2.142857142857143,0.12,0.5180722891566265,0.5569620253164557,0.5833333333333334,0.5238095238095238,47,58
0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,Split,KOI,Natus Vincere,0,1,0,6.023809523809524,-0.11494252873563221,0.5538461538461539,0.46153846153846156,0.6530612244897959,0.43103448275862066,16,7
0,7,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,Icebox,KOI,Natus Vincere,1,0,0,6.023809523809524,-0.11494252873563221,0.5285714285714286,0.4225352112676056,0.5,0.5,70,71
0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,Bind,Team Liquid,Karmine Corp,0,1,0,-1.8333333333333335,-0.15816326530612246,0.5416666666666666,0.35,0.5795454545454546,0.38095238095238093,-64,-64
0,11,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,Sunset,Team Liquid,Karmine Corp,1,0,0,-1.8333333333333335,-0.15816326530612246,0.26666666666666666,0.375,0.504950495049505,0.6,-86,-81
0,-6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,Ascent,BBL Esports,Team Vitality,1,0,0,0.9285714285714286,-0.09999999999999998,0.4716981132075472,0.3829787234042553,0.46875,0.3,21,17
0,7,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,Sunset,BBL Esports,Team Vitality,0,1,0,0.9285714285714286,-0.09999999999999998,0.5,0.4666666666666667,0.5520833333333334,0.5217391304347826,-46,-9
0,-2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,Lotus,BBL Esports,Team Vitality,0,0,1,0.9285714285714286,-0.09999999999999998,0.34615384615384615,0.5833333333333334,0.5797101449275363,0.39759036144578314,-43,-47
0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,Sunset,Team Heretics,Gentle Mates,1,0,0,5.142857142857142,0.2983354673495519,0.5955882352941176,0.6815286624203821,0.5151515151515151,0.44047619047619047,70,73
0,-3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,Icebox,Team Heretics,Gentle Mates,0,1,0,5.142857142857142,0.2983354673495519,0.5714285714285714,0.5578947368421052,0.3333333333333333,0.45161290322580644,70,64
0,8,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,Lotus,Team Heretics,Gentle Mates,0,0,1,5.142857142857142,0.2983354673495519,0.5662650602409639,0.3764705882352941,0.3902439024390244,0.2972972972972973,125,133
0,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,Split,FUT Esports,GIANTX,0,1,0,3.333333333333333,0.12466843501326264,0.5227272727272727,0.5934065934065934,0.4782608695652174,0.2727272727272727,42,36
0,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,Lotus,FUT Esports,GIANTX,1,0,0,3.333333333333333,0.12466843501326264,0.6090909090909091,0.415929203539823,0.4782608695652174,0.4634146341463415,64,72
0,-2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,Icebox,Team Heretics,KOI,0,1,0,0.7083333333333335,0.28716216216216217,0.5294117647058824,0.5700934579439252,0.5365853658536586,0.46153846153846156,20,29
0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,Bind,Team Heretics,KOI,1,0,0,0.7083333333333335,0.28716216216216217,0.6695652173913044,0.47413793103448276,0.6071428571428571,0.37037037037037035,59,62
0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,Haven,Team Heretics,KOI,0,0,1,0.7083333333333335,0.28716216216216217,0.9,0.3333333333333333,0.5,0.5,10,12
0,11,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,Icebox,FNATIC,Team Liquid,0,1,0,4.291666666666667,0.1291666666666667,0.4716981132075472,0.4375,0.6265060240963856,0.45588235294117646,-30,-20
0,4,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,Haven,FNATIC,Team Liquid,1,0,0,4.291666666666667,0.1291666666666667,0.8125,0.6842105263157895,0.5,0.5,16,19
0,6,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,Sunset,Natus Vincere,Gentle Mates,0,1,0,-1.833333333333333,0.05935483870967739,0.3333333333333333,0.6060606060606061,0.5,0.4270833333333333,-26,-63
0,-5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,Ascent,Natus Vincere,Gentle Mates,1,0,0,-1.833333333333333,0.05935483870967739,0.65625,0.48333333333333334,0.6666666666666666,0.625,52,52
0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,Split,Natus Vincere,Gentle Mates,0,0,1,-1.833333333333333,0.05935483870967739,0.65,0.4,0.4791666666666667,0.5,12,44
0,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,Icebox,Team Vitality,Karmine Corp,1,0,0,2.1666666666666665,-0.015126050420168125,0.5538461538461539,0.42105263157894735,0.5208333333333334,0.5,17,-15
0,-4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,Lotus,Team Vitality,Karmine Corp,0,1,0,2.1666666666666665,-0.015126050420168125,0.5308641975308642,0.45263157894736844,0.6048387096774194,0.48360655737704916,-43,-27
1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,Sunset,Team Vitality,Karmine Corp,0,0,1,2.1666666666666665,-0.015126050420168125,0.5092592592592593,0.5263157894736842,0.49038461538461536,0.5555555555555556,4,-41
0,-5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,Haven,Team Vitality,Natus Vincere,0,1,0,2.507936507936508,0.0851393188854489,0.42857142857142855,0.25,0.5,0.5,7,12
0,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,Sunset,Team Vitality,Natus Vincere,1,0,0,2.507936507936508,0.0851393188854489,0.5,0.5340909090909091,0.42857142857142855,0.5555555555555556,64,43
0,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,Ascent,Team Vitality,Natus Vincere,0,0,1,2.507936507936508,0.0851393188854489,0.525,0.38095238095238093,0.631578947368421,0.4492753623188406,-36,-27
0,-6,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Icebox,FNATIC,Karmine Corp,1,0,0,10.142857142857142,0.06148148148148147,0.5,0.5166666666666667,0.4666666666666667,0.4805194805194805,-4,-17
1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,Sunset,FNATIC,Karmine Corp,0,1,0,10.142857142857142,0.06148148148148147,0.3333333333333333,0.375,0.4827586206896552,0.5581395348837209,-104,-121
0,7,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Lotus,FNATIC,Karmine Corp,0,0,1,10.142857142857142,0.06148148148148147,0.5514705882352942,0.5540540540540541,0.6119402985074627,0.48507462686567165,2,14
1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,Icebox,Team Heretics,Team Vitality,0,1,0,0.5555555555555558,0.12575229648400377,0.5263157894736842,0.5546218487394958,0.5714285714285714,0.4782608695652174,44,50
0,-3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,Sunset,Team Heretics,Team Vitality,1,0,0,0.5555555555555558,0.12575229648400377,0.6013513513513513,0.6787878787878788,0.5303030303030303,0.5319148936170213,16,71
1,-2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,Bind,Team Heretics,Team Vitality,0,0,1,0.5555555555555558,0.12575229648400377,0.672,0.4765625,0.4,0.4166666666666667,115,116
1,-2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,Sunset,FUT Esports,FNATIC,1,0,0,-1.3809523809523814,-0.02935010482180289,0.5221238938053098,0.5,0.4166666666666667,0.45,89,66
0,-8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,Haven,FUT Esports,FNATIC,0,1,0,-1.3809523809523814,-0.02935010482180289,0.5,0.5,0.7307692307692307,0.6451612903225806,-26,-31
0,-2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,Lotus,Team Vitality,FNATIC,0,1,0,-1.8888888888888888,-0.054545454545454564,0.5268817204301075,0.4380952380952381,0.5608108108108109,0.5612903225806452,-55,-50
0,-7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,Sunset,Team Vitality,FNATIC,1,0,0,-1.8888888888888888,-0.054545454545454564,0.5314685314685315,0.5377358490566038,0.4722222222222222,0.4375,107,74
0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,Abyss,Team Heretics,FUT Esports,0,1,0,-1.8888888888888886,0.11428571428571432,0.5,0.5,0.5,0.5,0,0
0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,Sunset,Team Heretics,FUT Esports,1,0,0,-1.8888888888888886,0.11428571428571432,0.5875,0.6647727272727273,0.528,0.4897959183673469,35,78
0,-7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Icebox,Team Vitality,Team Heretics,1,0,0,-0.5,-0.1367974549310711,0.524390243902439,0.5185185185185185,0.5,0.5725190839694656,-44,-50
0,9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,Sunset,Team Vitality,Team Heretics,0,1,0,-0.5,-0.1367974549310711,0.5096774193548387,0.5309734513274337,0.5930232558139535,0.648936170212766,-17,-75
0,10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Lotus,Team Vitality,Team Heretics,1,0,0,-0.5,-0.1367974549310711,0.5333333333333333,0.42735042735042733,0.5697674418604651,0.4010989010989011,-67,-65
0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Haven,Team Vitality,Team Heretics,0,1,0,-0.5,-0.1367974549310711,0.47368421052631576,0.23809523809523808,0.8095238095238095,0.375,-2,-3
0,5,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Haven,FNATIC,Team Vitality,1,0,0,2.0317460317460316,0.07403508771929823,0.7105263157894737,0.6756756756756757,0.5483870967741935,0.3225806451612903,7,6
0,-4,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Ascent,FNATIC,Team Vitality,0,1,0,2.0317460317460316,0.07403508771929823,0.4897959183673469,0.5,0.5,0.48,-3,2
0,4,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Lotus,FNATIC,Team Vitality,1,0,0,2.0317460317460316,0.07403508771929823,0.56875,0.5508982035928144,0.5504587155963303,0.4573643410852713,51,38
0,10,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,Bind,FNATIC,Team Vitality,0,1,0,2.0317460317460316,0.07403508771929823,0.5842696629213483,0.4444444444444444,0.5,0.4166666666666667,67,57
0,-4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,Ascent,MIBR,LEVIATÁN,1,0,0,-4.416666666666667,-0.2184035476718404,0.5,0.4117647058823529,0.5135135135135135,0.5,-13,-31
0,-6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,Icebox,MIBR,LEVIATÁN,0,1,0,-4.416666666666667,-0.2184035476718404,0.2903225806451613,0.5294117647058824,0.5416666666666666,0.5119047619047619,-65,-50
0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,Lotus,Sentinels,NRG Esports,0,1,0,0.4285714285714286,-0.007407407407407418,0.7238095238095238,0.44660194174757284,0.5,0.5,93,91
1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,Sunset,Sentinels,NRG Esports,1,0,0,0.4285714285714286,-0.007407407407407418,0.5,0.5555555555555556,0.5,0.5681818181818182,20,28
1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Icebox,FURIA,100 Thieves,1,0,0,-3.2857142857142865,-0.4695945945945946,0.4166666666666667,0.38461538461538464,0.47761194029850745,0.6097560975609756,-31,-56
1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Haven,FURIA,100 Thieves,0,1,0,-3.2857142857142865,-0.4695945945945946,0.5,0.5,0.5,0.5,0,0
0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Lotus,LOUD,Evil Geniuses,1,0,0,1.375,0.05555555555555558,0.5555555555555556,0.34375,0.5370370370370371,0.35185185185185186,-27,-22
0,-7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,Sunset,LOUD,Evil Geniuses,0,1,0,1.375,0.05555555555555558,0.5849056603773585,0.48148148148148145,0.5357142857142857,0.3888888888888889,-3,27
0,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Icebox,LOUD,Evil Geniuses,0,0,1,1.375,0.05555555555555558,0.5425531914893617,0.5294117647058824,0.375,0.39285714285714285,62,57
0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Ascent,G2 Esports,Cloud9,1,0,0,-3.392857142857143,0.03724137931034488,0.46987951807228917,0.5333333333333333,0.4262295081967213,0.40298507462686567,22,8
0,-8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Icebox,G2 Esports,Cloud9,0,1,0,-3.392857142857143,0.03724137931034488,0.48598130841121495,0.5,0.5,0.5517241379310345,75,97
0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Lotus,G2 Esports,Cloud9,0,0,1,-3.392857142857143,0.03724137931034488,0.5384615384615384,0.5446428571428571,0.4,0.631578947368421,72,55
0,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Bind,Evil Geniuses,FURIA,0,1,0,3.0476190476190474,0.2539682539682539,0.9166666666666666,0.16666666666666666,0.3333333333333333,0.4444444444444444,0,3
0,9,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Lotus,Evil Geniuses,FURIA,1,0,0,3.0476190476190474,0.2539682539682539,0.5303030303030303,0.3225806451612903,0.3333333333333333,0.17857142857142858,42,34
