Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Map Name,Team 1,Team 2,pick_team_1,pick_team_2,remaining_map,Recent Form Difference,Win Rate Difference,Team 1 Attack Win Rate,Team 1 Defense Win Rate,Team 2 Attack Win Rate,Team 2 Defense Win Rate,Team 1 ID,Team 2 ID,Total Rounds Played Difference
-8,0,0,0,0,0,0,1,0,Split,T1,DRX,0,1,0,-4.071428571428571,-0.3833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4545454545454545,11,15,1
-7,0,1,0,0,0,0,0,0,Bind,T1,DRX,0,0,1,-4.071428571428571,-0.3833333333333333,0.5,0.5,0.5833333333333334,0.4166666666666667,11,15,0
5,0,0,0,0,1,0,0,0,Icebox,Team Secret,ZETA DIVISION,1,0,0,4.0,0.0,0.5555555555555556,0.6538461538461539,0.4482758620689655,0.3617021276595745,14,13,-14
-7,0,0,0,0,0,1,0,0,Lotus,Team Secret,ZETA DIVISION,0,1,0,4.0,0.0,0.6111111111111112,0.2962962962962963,0.5,0.5555555555555556,14,13,30
6,0,0,0,0,0,0,0,1,Sunset,Team Secret,ZETA DIVISION,0,0,1,4.0,0.0,0.5555555555555556,0.25,0.4285714285714285,0.7,14,13,-13
-11,0,0,0,0,0,1,0,0,Lotus,BLEED,Rex Regum Qeon,1,0,0,-1.2916666666666667,-0.1944444444444444,0.5263157894736842,0.4090909090909091,0.0,0.5833333333333334,16,44,21
-8,0,0,0,0,1,0,0,0,Icebox,BLEED,Rex Regum Qeon,0,1,0,-1.2916666666666667,-0.1944444444444444,0.7222222222222222,0.25,0.4722222222222222,0.4722222222222222,16,44,-30
5,0,0,0,0,0,0,1,0,Split,Gen.G,DetonatioN FocusMe,0,1,0,3.0,0.372822299651568,0.4461538461538462,0.625,0.5,0.5,12,17,121
6,0,0,0,0,0,1,0,0,Lotus,Gen.G,DetonatioN FocusMe,1,0,0,3.0,0.372822299651568,0.5714285714285714,0.52,0.375,0.2962962962962963,12,17,139
9,0,0,0,0,1,0,0,0,Icebox,Global Esports,Talon Esports,0,1,0,-4.285714285714286,-0.1136363636363635,0.5428571428571428,0.3548387096774194,0.8333333333333334,0.4285714285714285,42,18,47
0,0,0,1,0,0,0,0,0,Breeze,Global Esports,Talon Esports,1,0,0,-4.285714285714286,-0.1136363636363635,0.5,0.5,0.3809523809523809,0.6190476190476191,42,18,-42
-7,0,0,0,0,0,1,0,0,Lotus,Global Esports,Talon Esports,0,0,1,-4.285714285714286,-0.1136363636363635,0.1875,0.3157894736842105,0.3181818181818182,0.5,42,18,-9
7,1,0,0,0,0,0,0,0,Ascent,T1,Rex Regum Qeon,0,1,0,-3.125,-0.1454545454545454,0.3666666666666666,0.4444444444444444,0.5,0.5,11,44,66
5,0,0,0,0,0,1,0,0,Lotus,T1,Rex Regum Qeon,1,0,0,-3.125,-0.1454545454545454,0.5588235294117647,0.6976744186046512,0.5,0.6666666666666666,11,44,42
-4,0,0,0,0,0,0,0,1,Sunset,BLEED,ZETA DIVISION,1,0,0,-3.125,-0.2705882352941176,0.4,0.4166666666666667,0.4545454545454545,0.53125,16,13,-32
4,1,0,0,0,0,0,0,0,Ascent,BLEED,ZETA DIVISION,0,1,0,-3.125,-0.2705882352941176,0.5,0.5,0.5111111111111111,0.3947368421052631,16,13,-83
-5,0,0,0,0,0,1,0,0,Lotus,BLEED,ZETA DIVISION,0,0,1,-3.125,-0.2705882352941176,0.4545454545454545,0.3235294117647059,0.5806451612903226,0.5714285714285714,16,13,4
-3,0,1,0,0,0,0,0,0,Bind,Gen.G,DRX,0,1,0,-2.8571428571428577,-0.0948121645796065,0.4791666666666667,0.5555555555555556,0.5789473684210527,0.5833333333333334,12,15,41
4,1,0,0,0,0,0,0,0,Ascent,Gen.G,DRX,1,0,0,-2.8571428571428577,-0.0948121645796065,0.6136363636363636,0.7450980392156863,0.7619047619047619,0.4761904761904761,12,15,53
-6,0,0,0,0,0,0,1,0,Split,Gen.G,DRX,0,0,1,-2.8571428571428577,-0.0948121645796065,0.4864864864864865,0.6029411764705882,0.6111111111111112,0.6521739130434783,12,15,101
-4,0,0,0,0,0,1,0,0,Lotus,BLEED,DetonatioN FocusMe,1,0,0,-0.9821428571428572,0.0085470085470084,0.3823529411764705,0.3720930232558139,0.4090909090909091,0.2571428571428571,16,17,-2
6,0,0,0,0,0,0,1,0,Split,BLEED,DetonatioN FocusMe,0,1,0,-0.9821428571428572,0.0085470085470084,0.5833333333333334,0.3333333333333333,0.5,0.2222222222222222,16,17,3
9,1,0,0,0,0,0,0,0,Ascent,BLEED,DetonatioN FocusMe,0,0,1,-0.9821428571428572,0.0085470085470084,0.6,0.5833333333333334,0.4166666666666667,0.7272727272727273,16,17,-1
3,0,0,0,0,0,1,0,0,Lotus,Global Esports,Rex Regum Qeon,0,1,0,-3.9642857142857135,-0.1948717948717949,0.1739130434782608,0.3548387096774194,0.5,0.5,42,44,-2
9,0,0,0,0,1,0,0,0,Icebox,Global Esports,Rex Regum Qeon,1,0,0,-3.9642857142857135,-0.1948717948717949,0.5957446808510638,0.4166666666666667,0.5238095238095238,0.5208333333333334,42,44,-7
4,0,0,0,0,1,0,0,0,Icebox,Team Secret,Paper Rex,1,0,0,-0.6111111111111112,-0.0220713073005093,0.5777777777777777,0.631578947368421,0.3333333333333333,0.75,14,19,59
5,0,0,0,0,0,0,0,1,Sunset,Team Secret,Paper Rex,0,1,0,-0.6111111111111112,-0.0220713073005093,0.6666666666666666,0.35,0.5094339622641509,0.5833333333333334,14,19,-60
-2,0,0,0,0,0,1,0,0,Lotus,T1,Talon Esports,1,0,0,0.5,0.042016806722689,0.6046511627906976,0.6545454545454545,0.4117647058823529,0.5862068965517241,11,18,35
-3,0,1,0,0,0,0,0,0,Bind,T1,Talon Esports,0,1,0,0.5,0.042016806722689,0.375,0.4736842105263157,0.5833333333333334,0.75,11,18,23
5,0,0,0,0,0,0,1,0,Split,Gen.G,ZETA DIVISION,0,1,0,-1.7916666666666667,0.1521739130434782,0.4883720930232558,0.5526315789473685,0.5,0.5,12,13,162
0,1,0,0,0,0,0,0,0,Ascent,Gen.G,ZETA DIVISION,1,0,0,-1.7916666666666667,0.1521739130434782,0.6481481481481481,0.6825396825396826,0.4912280701754385,0.3958333333333333,12,13,12
9,0,0,0,0,0,1,0,0,Lotus,Team Secret,DetonatioN FocusMe,0,1,0,5.0,0.3214285714285714,0.5625,0.2647058823529412,0.4107142857142857,0.3777777777777777,14,17,-19
-4,0,0,1,0,0,0,0,0,Breeze,Team Secret,DetonatioN FocusMe,1,0,0,5.0,0.3214285714285714,0.52,0.543859649122807,0.375,0.4761904761904761,14,17,62
11,0,0,0,0,0,0,0,1,Sunset,Team Secret,DetonatioN FocusMe,0,0,1,5.0,0.3214285714285714,0.6363636363636364,0.4482758620689655,0.5833333333333334,0.5,14,17,38
-9,0,0,0,0,0,0,0,1,Sunset,Global Esports,Paper Rex,0,1,0,-0.4285714285714285,-0.1622103386809269,0.3333333333333333,0.5,0.4838709677419355,0.55,42,19,-86
-6,0,0,0,0,1,0,0,0,Icebox,Global Esports,Paper Rex,1,0,0,-0.4285714285714285,-0.1622103386809269,0.6101694915254238,0.4878048780487805,0.3333333333333333,0.6363636363636364,42,19,54
-8,1,0,0,0,0,0,0,0,Ascent,BLEED,Paper Rex,1,0,0,-3.4821428571428568,-0.2303571428571428,0.6,0.7083333333333334,0.5,0.4318181818181818,16,19,-65
-7,0,1,0,0,0,0,0,0,Bind,BLEED,Paper Rex,0,1,0,-3.4821428571428568,-0.2303571428571428,0.25,0.4166666666666667,0.4375,0.5263157894736842,16,19,-85
-3,0,0,0,0,0,0,1,0,Split,Global Esports,DetonatioN FocusMe,1,0,0,4.321428571428571,0.0491228070175439,0.6666666666666666,0.4166666666666667,0.55,0.1904761904761904,42,17,-17
8,0,0,0,0,0,1,0,0,Lotus,Global Esports,DetonatioN FocusMe,0,1,0,4.321428571428571,0.0491228070175439,0.3142857142857143,0.4047619047619047,0.4098360655737705,0.3333333333333333,42,17,-41
2,1,0,0,0,0,0,0,0,Ascent,Global Esports,DetonatioN FocusMe,0,0,1,4.321428571428571,0.0491228070175439,0.5238095238095238,0.238095238095238,0.2916666666666667,0.625,42,17,2
-2,0,1,0,0,0,0,0,0,Bind,T1,ZETA DIVISION,0,1,0,0.1785714285714286,-0.0334928229665071,0.3888888888888889,0.4666666666666667,0.55,0.625,11,13,22
4,0,0,0,0,0,1,0,0,Lotus,T1,ZETA DIVISION,1,0,0,0.1785714285714286,-0.0334928229665071,0.5818181818181818,0.6119402985074627,0.55,0.6363636363636364,11,13,49
3,0,0,0,0,0,0,0,1,Sunset,T1,ZETA DIVISION,0,0,1,0.1785714285714286,-0.0334928229665071,0.55,0.5416666666666666,0.4705882352941176,0.5714285714285714,11,13,-32
2,0,0,0,0,0,0,0,1,Sunset,Team Secret,Talon Esports,1,0,0,4.196428571428571,0.0833333333333333,0.6111111111111112,0.6097560975609756,0.5,0.5,14,18,77
-2,0,0,0,0,0,1,0,0,Lotus,Team Secret,Talon Esports,0,1,0,4.196428571428571,0.0833333333333333,0.6166666666666667,0.3076923076923077,0.4565217391304347,0.5609756097560976,14,18,12
-3,0,0,1,0,0,0,0,0,Breeze,Team Secret,Talon Esports,0,0,1,4.196428571428571,0.0833333333333333,0.45,0.5652173913043478,0.4242424242424242,0.5757575757575758,14,18,63
-4,0,1,0,0,0,0,0,0,Bind,BLEED,DRX,0,1,0,-4.625,-0.4722222222222222,0.35,0.3157894736842105,0.6129032258064516,0.5428571428571428,16,15,-27
-9,0,0,1,0,0,0,0,0,Breeze,BLEED,DRX,1,0,0,-4.625,-0.4722222222222222,0.5,0.5,0.5714285714285714,0.4545454545454545,16,15,-19
10,0,0,1,0,0,0,0,0,Breeze,Gen.G,Rex Regum Qeon,0,1,0,2.6904761904761902,0.2666666666666666,0.6338028169014085,0.4285714285714285,0.75,0.3636363636363636,12,44,95
-2,1,0,0,0,0,0,0,0,Ascent,Gen.G,Rex Regum Qeon,1,0,0,2.6904761904761902,0.2666666666666666,0.6363636363636364,0.64,0.5,0.0,12,44,122
-3,0,0,0,0,0,0,1,0,Split,Gen.G,Rex Regum Qeon,0,0,1,2.6904761904761902,0.2666666666666666,0.5052631578947369,0.5568181818181818,0.1578947368421052,0.6666666666666666,12,44,140
-6,0,0,0,0,0,1,0,0,Lotus,Team Secret,T1,0,1,0,1.0357142857142858,0.1010101010101011,0.5833333333333334,0.3529411764705882,0.5970149253731343,0.5974025974025974,14,11,-21
-2,0,0,0,0,0,0,0,1,Sunset,Team Secret,T1,1,0,0,1.0357142857142858,0.1010101010101011,0.5208333333333334,0.660377358490566,0.53125,0.5714285714285714,14,11,34
13,0,0,0,0,0,1,0,0,Lotus,Paper Rex,Talon Esports,0,1,0,2.5,0.0412517780938833,0.4631578947368421,0.4712643678160919,0.4655172413793103,0.5660377358490566,19,18,71
4,0,0,0,0,0,0,0,1,Sunset,Paper Rex,Talon Esports,0,0,1,2.5,0.0412517780938833,0.5405405405405406,0.5538461538461539,0.1666666666666666,0.75,19,18,115
-6,0,1,0,0,0,0,0,0,Bind,Paper Rex,Talon Esports,1,0,0,2.5,0.0412517780938833,0.4909090909090909,0.5362318840579711,0.5652173913043478,0.65,19,18,81
-4,1,0,0,0,0,0,0,0,Ascent,Gen.G,T1,1,0,0,-0.2678571428571428,0.1470588235294118,0.6025641025641025,0.6206896551724138,0.4864864864864865,0.4583333333333333,12,11,80
5,0,0,0,0,0,0,0,1,Sunset,Gen.G,T1,0,1,0,-0.2678571428571428,0.1470588235294118,0.3333333333333333,0.65,0.4545454545454545,0.6382978723404256,12,11,-50
-6,0,0,1,0,0,0,0,0,Breeze,Gen.G,T1,0,0,1,-0.2678571428571428,0.1470588235294118,0.6266666666666667,0.5,0.6363636363636364,0.4583333333333333,12,11,111
-7,0,0,0,0,0,1,0,0,Lotus,DRX,Paper Rex,0,1,0,-2.2321428571428568,0.2027777777777778,0.6176470588235294,0.5416666666666666,0.5233644859813084,0.4772727272727273,15,19,-113
3,1,0,0,0,0,0,0,0,Ascent,DRX,Paper Rex,1,0,0,-2.2321428571428568,0.2027777777777778,0.696969696969697,0.3870967741935484,0.5151515151515151,0.5,15,19,-58
-7,0,1,0,0,0,0,0,0,Bind,DRX,Paper Rex,0,0,1,-2.2321428571428568,0.2027777777777778,0.6097560975609756,0.5531914893617021,0.492063492063492,0.4938271604938271,15,19,-56
-10,0,0,0,0,0,1,0,0,Lotus,T1,Paper Rex,1,0,0,-2.375,-0.0628768303186908,0.6133333333333333,0.5955056179775281,0.5350877192982456,0.5,11,19,-50
-8,0,0,0,0,0,0,0,1,Sunset,T1,Paper Rex,0,1,0,-2.375,-0.0628768303186908,0.4642857142857143,0.5714285714285714,0.5119047619047619,0.5974025974025974,11,19,-49
-5,0,1,0,0,0,0,0,0,Bind,Gen.G,DRX,0,1,0,0.0,-0.0846560846560846,0.4915254237288136,0.5,0.5625,0.5084745762711864,12,15,0
2,0,0,0,0,0,0,0,1,Sunset,Gen.G,DRX,1,0,0,0.0,-0.0846560846560846,0.4666666666666667,0.59375,0.75,0.4444444444444444,12,15,41
5,1,0,0,0,0,0,0,0,Ascent,Gen.G,DRX,0,0,1,0.0,-0.0846560846560846,0.5555555555555556,0.6185567010309279,0.6222222222222222,0.4761904761904761,12,15,100
-11,0,0,0,0,0,1,0,0,Lotus,T1,Gen.G,1,0,0,-0.9365079365079364,-0.1488203266787658,0.6075949367088608,0.5346534653465347,0.5943396226415094,0.5178571428571429,11,12,-38
-2,0,0,0,0,1,0,0,0,Icebox,T1,Gen.G,0,1,0,-0.9365079365079364,-0.1488203266787658,0.5,0.5,0.4731182795698925,0.5232558139534884,11,12,-179
-4,0,1,0,0,0,0,0,0,Bind,T1,Gen.G,1,0,0,-0.9365079365079364,-0.1488203266787658,0.4166666666666667,0.4523809523809524,0.4558823529411764,0.5,11,12,-38
-4,0,0,0,0,0,1,0,0,Lotus,Paper Rex,Gen.G,1,0,0,3.4444444444444446,-0.05,0.5714285714285714,0.5,0.6055045871559633,0.5483870967741935,19,12,-3
4,0,0,0,0,0,0,0,1,Sunset,Paper Rex,Gen.G,0,1,0,3.4444444444444446,-0.05,0.5111111111111111,0.6292134831460674,0.5476190476190477,0.5227272727272727,19,12,93
2,0,0,0,0,1,0,0,0,Icebox,Paper Rex,Gen.G,1,0,0,3.4444444444444446,-0.05,0.4166666666666667,0.6666666666666666,0.4666666666666667,0.5408163265306123,19,12,-137
-4,0,1,0,0,0,0,0,0,Bind,Paper Rex,Gen.G,0,1,0,3.4444444444444446,-0.05,0.52,0.5113636363636364,0.4743589743589743,0.5138888888888888,19,12,13
5,0,0,0,0,0,0,1,0,Split,Paper Rex,Gen.G,0,0,1,3.4444444444444446,-0.05,0.5555555555555556,0.559322033898305,0.4953271028037383,0.5454545454545454,19,12,-84
-6,0,0,0,0,1,0,0,0,Icebox,Cloud9,LEVIATÁN,1,0,0,0.0,-0.1587301587301587,0.5,0.5,0.5,0.5833333333333334,2,4,-24
6,0,0,0,0,0,0,0,1,Sunset,Cloud9,LEVIATÁN,0,1,0,0.0,-0.1587301587301587,0.3333333333333333,0.375,0.5,0.5,2,4,20
0,1,0,0,0,0,0,0,0,Ascent,Cloud9,LEVIATÁN,0,0,1,0.0,-0.1587301587301587,0.4090909090909091,0.5,0.5,0.25,2,4,26
3,0,0,1,0,0,0,0,0,Breeze,NRG Esports,LOUD,1,0,0,0.5714285714285715,0.1542857142857142,0.4545454545454545,0.6666666666666666,0.5833333333333334,0.5714285714285714,1,3,-22
11,0,0,0,0,0,0,0,1,Sunset,NRG Esports,LOUD,0,1,0,0.5714285714285715,0.1542857142857142,0.5,0.625,0.62,0.5362318840579711,1,3,-75
5,0,0,0,0,0,1,0,0,Lotus,G2 Esports,Evil Geniuses,1,0,0,1.8,-0.0615384615384615,0.5,0.5,0.5,0.5,8,10,0
10,0,0,0,0,1,0,0,0,Icebox,G2 Esports,Evil Geniuses,0,1,0,1.8,-0.0615384615384615,0.4583333333333333,0.4090909090909091,0.45,0.4583333333333333,8,10,2
3,0,0,0,0,1,0,0,0,Icebox,Sentinels,100 Thieves,0,1,0,0.4166666666666666,0.2764227642276423,0.5806451612903226,0.5,0.4166666666666667,0.5,7,43,43
7,0,0,0,0,0,0,1,0,Split,Sentinels,100 Thieves,1,0,0,0.4166666666666666,0.2764227642276423,0.4672897196261682,0.672,0.5384615384615384,0.5833333333333334,7,43,195
6,0,0,0,0,0,1,0,0,Lotus,KRÜ Esports,FURIA,0,1,0,1.1,0.2,0.5,0.5,0.5,0.5,5,6,0
-2,0,0,0,0,1,0,0,0,Icebox,KRÜ Esports,FURIA,1,0,0,1.1,0.2,0.7,0.5,0.5,0.5,5,6,22
6,0,0,1,0,0,0,0,0,Breeze,KRÜ Esports,FURIA,0,0,1,1.1,0.2,0.5,0.5,0.2916666666666667,0.6086956521739131,5,6,-47
-4,0,1,0,0,0,0,0,0,Bind,G2 Esports,100 Thieves,0,1,0,3.125,0.35,0.5,0.5,0.5454545454545454,0.5263157894736842,8,43,-41
-5,0,0,0,0,0,0,1,0,Split,G2 Esports,100 Thieves,1,0,0,3.125,0.35,0.5454545454545454,0.5882352941176471,0.4,0.5277777777777778,8,43,11
0,0,0,0,0,0,1,0,0,Lotus,Sentinels,LEVIATÁN,1,0,0,3.868686868686869,0.2112403100775193,0.6857142857142857,0.5272727272727272,0.5,0.5,7,4,125
-2,0,0,0,0,1,0,0,0,Icebox,Sentinels,LEVIATÁN,0,1,0,3.868686868686869,0.2112403100775193,0.6190476190476191,0.4791666666666667,0.625,0.55,7,4,46
7,0,0,0,0,1,0,0,0,Icebox,KRÜ Esports,MIBR,1,0,0,0.0357142857142857,-0.2083333333333333,0.6363636363636364,0.4166666666666667,0.5,0.5,5,9,46
5,0,0,0,0,0,0,0,1,Sunset,KRÜ Esports,MIBR,0,1,0,0.0357142857142857,-0.2083333333333333,0.5416666666666666,0.2105263157894736,0.5,0.7,5,9,21
11,0,0,0,0,0,0,1,0,Split,NRG Esports,FURIA,0,1,0,5.571428571428571,0.634920634920635,0.0833333333333333,0.5,0.5833333333333334,0.2,1,6,-6
5,0,0,1,0,0,0,0,0,Breeze,NRG Esports,FURIA,1,0,0,5.571428571428571,0.634920634920635,0.5909090909090909,0.5416666666666666,0.3333333333333333,0.5161290322580645,1,6,-21
-4,0,0,0,0,0,1,0,0,Lotus,Cloud9,Evil Geniuses,1,0,0,1.0000000000000002,-0.0285714285714284,0.4166666666666667,0.7272727272727273,0.5,0.2222222222222222,2,10,2
5,0,0,0,0,0,0,0,1,Sunset,Cloud9,Evil Geniuses,0,1,0,1.0000000000000002,-0.0285714285714284,0.55,0.45,0.5,0.2777777777777778,2,10,-2
9,0,0,0,0,0,0,1,0,Split,Cloud9,Evil Geniuses,0,0,1,1.0000000000000002,-0.0285714285714284,0.2222222222222222,0.5,0.5,0.5,2,10,21
10,0,0,0,0,0,1,0,0,Lotus,Sentinels,MIBR,1,0,0,3.746031746031746,0.0999999999999999,0.6951219512195121,0.4776119402985074,0.2727272727272727,0.5833333333333334,7,9,126
6,0,1,0,0,0,0,0,0,Bind,Sentinels,MIBR,0,1,0,3.746031746031746,0.0999999999999999,0.4807692307692308,0.4655172413793103,0.5833333333333334,0.375,7,9,62
-2,0,1,0,0,0,0,0,0,Bind,Cloud9,LOUD,1,0,0,5.035714285714286,-0.0569800569800569,0.625,0.4166666666666667,0.7083333333333334,0.3333333333333333,2,3,3
9,0,0,0,0,1,0,0,0,Icebox,Cloud9,LOUD,0,1,0,5.035714285714286,-0.0569800569800569,0.5,0.25,0.6166666666666667,0.5319148936170213,2,3,-87
4,0,0,0,0,0,1,0,0,Lotus,Cloud9,LOUD,0,0,1,5.035714285714286,-0.0569800569800569,0.3181818181818182,0.6521739130434783,0.4,0.1666666666666666,2,3,28
8,0,0,0,0,0,1,0,0,Lotus,KRÜ Esports,Evil Geniuses,0,1,0,5.839285714285714,0.0999999999999999,0.8333333333333334,0.375,0.4583333333333333,0.5263157894736842,5,10,-23
4,0,0,1,0,0,0,0,0,Breeze,KRÜ Esports,Evil Geniuses,1,0,0,5.839285714285714,0.0999999999999999,0.75,0.5833333333333334,0.5,0.5,5,10,20
-9,0,0,0,0,0,0,0,1,Sunset,NRG Esports,LEVIATÁN,1,0,0,3.9107142857142856,0.3181818181818182,0.625,0.6666666666666666,0.5,0.125,1,4,39
-9,0,1,0,0,0,0,0,0,Bind,NRG Esports,LEVIATÁN,0,1,0,3.9107142857142856,0.3181818181818182,0.5,0.5,0.5588235294117647,0.4705882352941176,1,4,-68
10,0,0,0,0,0,1,0,0,Lotus,G2 Esports,FURIA,0,1,0,5.857142857142857,0.4183006535947712,0.7777777777777778,0.5,0.625,0.1666666666666666,8,6,1
10,0,0,0,0,1,0,0,0,Icebox,G2 Esports,FURIA,1,0,0,5.857142857142857,0.4183006535947712,0.5357142857142857,0.5294117647058824,0.6666666666666666,0.4166666666666667,8,6,38
-6,0,1,0,0,0,0,0,0,Bind,Cloud9,100 Thieves,0,1,0,3.555555555555556,0.0999999999999999,0.5555555555555556,0.4444444444444444,0.5882352941176471,0.5172413793103449,2,43,9
-7,1,0,0,0,0,0,0,0,Ascent,Cloud9,100 Thieves,1,0,0,3.555555555555556,0.0999999999999999,0.4705882352941176,0.4722222222222222,0.5,0.5,2,43,70
3,0,0,0,0,0,1,0,0,Lotus,Sentinels,Evil Geniuses,1,0,0,8.952380952380953,0.2836879432624113,0.7093023255813954,0.5189873417721519,0.4666666666666667,0.3870967741935484,7,10,104
-2,0,1,0,0,0,0,0,0,Bind,Sentinels,Evil Geniuses,0,1,0,8.952380952380953,0.2836879432624113,0.53125,0.4696969696969697,0.5,0.5,7,10,130
-3,0,0,0,0,0,0,0,1,Sunset,Sentinels,Evil Geniuses,0,0,1,8.952380952380953,0.2836879432624113,0.5,0.5901639344262295,0.4848484848484848,0.3,7,10,62
4,0,0,0,0,0,0,1,0,Split,NRG Esports,MIBR,0,1,0,5.285714285714286,0.2548076923076923,0.4583333333333333,0.7142857142857143,0.5,0.5365853658536586,1,9,-56
10,0,0,1,0,0,0,0,0,Breeze,NRG Esports,MIBR,1,0,0,5.285714285714286,0.2548076923076923,0.6451612903225806,0.5277777777777778,0.4166666666666667,0.6956521739130435,1,9,20
-7,0,0,1,0,0,0,0,0,Breeze,G2 Esports,LEVIATÁN,0,1,0,1.4761904761904758,0.0164473684210526,0.5652173913043478,0.4545454545454545,0.75,0.5714285714285714,8,4,26
5,0,0,0,0,1,0,0,0,Icebox,G2 Esports,LEVIATÁN,1,0,0,1.4761904761904758,0.0164473684210526,0.59375,0.5869565217391305,0.6111111111111112,0.53125,8,4,10
-4,0,0,0,0,0,1,0,0,Lotus,G2 Esports,LEVIATÁN,0,0,1,1.4761904761904758,0.0164473684210526,0.7619047619047619,0.625,0.75,0.25,8,4,13
5,0,0,0,0,0,0,1,0,Split,KRÜ Esports,LOUD,1,0,0,9.428571428571429,0.0833333333333333,0.4166666666666667,0.3333333333333333,0.375,0.45,5,3,-59
5,1,0,0,0,0,0,0,0,Ascent,KRÜ Esports,LOUD,0,1,0,9.428571428571429,0.0833333333333333,0.5833333333333334,0.3333333333333333,0.4444444444444444,0.5,5,3,-80
4,0,0,0,0,1,0,0,0,Icebox,G2 Esports,MIBR,1,0,0,7.714285714285714,0.1565656565656565,0.6341463414634146,0.5689655172413793,0.1428571428571428,0.4166666666666667,8,9,80
10,0,1,0,0,0,0,0,0,Bind,G2 Esports,MIBR,0,1,0,7.714285714285714,0.1565656565656565,0.5,0.3333333333333333,0.5625,0.3333333333333333,8,9,-46
-6,0,0,0,0,0,1,0,0,Lotus,Sentinels,LOUD,1,0,0,6.428571428571429,0.1312499999999999,0.7319587628865979,0.4835164835164835,0.3333333333333333,0.3333333333333333,7,3,149
-5,0,0,0,0,1,0,0,0,Icebox,Sentinels,LOUD,0,1,0,6.428571428571429,0.1312499999999999,0.5925925925925926,0.4666666666666667,0.5846153846153846,0.4745762711864407,7,3,-10
-11,1,0,0,0,0,0,0,0,Ascent,Cloud9,FURIA,0,1,0,7.571428571428571,0.3535353535353535,0.3695652173913043,0.5116279069767442,0.2222222222222222,0.5,2,6,68
10,0,0,0,0,0,1,0,0,Lotus,Cloud9,FURIA,1,0,0,7.571428571428571,0.3535353535353535,0.3823529411764705,0.6666666666666666,0.4166666666666667,0.2083333333333333,2,6,31
5,0,1,0,0,0,0,0,0,Bind,Cloud9,FURIA,0,0,1,7.571428571428571,0.3535353535353535,0.5,0.4318181818181818,0.5,0.5,2,6,92
-7,1,0,0,0,0,0,0,0,Ascent,NRG Esports,Evil Geniuses,1,0,0,4.5,0.3333333333333332,0.5277777777777778,0.6333333333333333,0.5,0.75,1,10,46
0,0,0,0,0,0,1,0,0,Lotus,NRG Esports,Evil Geniuses,0,1,0,4.5,0.3333333333333332,0.5,0.5,0.5476190476190477,0.3095238095238095,1,10,-84
-2,0,0,0,0,0,0,0,1,Sunset,NRG Esports,Evil Geniuses,0,0,1,4.5,0.3333333333333332,0.5,0.625,0.5227272727272727,0.3571428571428571,1,10,-10
6,0,0,0,0,0,0,0,1,Sunset,KRÜ Esports,100 Thieves,0,1,0,3.666666666666667,0.1428571428571429,0.5757575757575758,0.3548387096774194,0.5,0.5,5,43,64
-2,0,0,1,0,0,0,0,0,Breeze,KRÜ Esports,100 Thieves,1,0,0,3.666666666666667,0.1428571428571429,0.6111111111111112,0.625,0.5,0.5,5,43,42
5,0,0,0,0,0,0,1,0,Split,KRÜ Esports,100 Thieves,0,0,1,3.666666666666667,0.1428571428571429,0.6190476190476191,0.3809523809523809,0.4482758620689655,0.5625,5,43,-35
8,0,0,0,0,0,0,1,0,Split,Sentinels,FURIA,1,0,0,6.142857142857143,0.4340659340659341,0.4789915966386555,0.6818181818181818,0.4666666666666667,0.1818181818181818,7,6,214
4,0,0,0,0,1,0,0,0,Icebox,Sentinels,FURIA,0,1,0,6.142857142857143,0.4340659340659341,0.5555555555555556,0.4583333333333333,0.4583333333333333,0.3125,7,6,95
-5,0,0,0,0,0,0,1,0,Split,NRG Esports,100 Thieves,1,0,0,-3.428571428571428,0.1999999999999999,0.5,0.6470588235294118,0.3947368421052631,0.55,1,43,-45
-6,0,1,0,0,0,0,0,0,Bind,NRG Esports,100 Thieves,0,1,0,-3.428571428571428,0.1999999999999999,0.0833333333333333,0.6,0.5952380952380952,0.5609756097560976,1,43,-66
-9,1,0,0,0,0,0,0,0,Ascent,KRÜ Esports,LEVIATÁN,1,0,0,0.4285714285714288,0.0681114551083591,0.6190476190476191,0.4583333333333333,0.55,0.3333333333333333,5,4,1
0,0,0,1,0,0,0,0,0,Breeze,KRÜ Esports,LEVIATÁN,0,1,0,0.4285714285714288,0.0681114551083591,0.5,0.6111111111111112,0.631578947368421,0.7368421052631579,5,4,28
-3,0,0,0,0,0,1,0,0,Lotus,KRÜ Esports,LEVIATÁN,0,0,1,0.4285714285714288,0.0681114551083591,0.8333333333333334,0.4285714285714285,0.6666666666666666,0.4090909090909091,5,4,-8
0,0,0,0,0,1,0,0,0,Icebox,Cloud9,MIBR,1,0,0,7.583333333333333,0.1261904761904761,0.65,0.4117647058823529,0.3157894736842105,0.4090909090909091,2,9,-4
4,0,0,0,0,0,0,0,1,Sunset,Cloud9,MIBR,0,1,0,7.583333333333333,0.1261904761904761,0.59375,0.4827586206896552,0.4583333333333333,0.5263157894736842,2,9,18
